,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
669,frozenset({'WOODEN FRAME ANTIQUE WHITE '}),frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),0.058692658120563616,0.03692128403432567,0.017268778472295795,0.29422382671480146,7.968948924995726,1.0,0.015101770171096894,1.364566774028091,0.9290408111831134,0.2204192021636241,0.26716667954029055,0.3809713107749043
670,frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.03692128403432567,0.04868100434368047,0.01419641911219409,0.38450502152080346,7.8984611493685835,1.0,0.01239905392374482,1.545616177091969,0.9068760892747637,0.19881305637982194,0.35300884215545003,0.33806317452536366
671,frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),0.04868100434368047,0.03692128403432567,0.01419641911219409,0.29162132752992387,7.8984611493685835,1.0,0.01239905392374482,1.3595535176228184,0.9180864290386145,0.19881305637982194,0.26446440905945234,0.33806317452536366
672,frozenset({'WOODEN FRAME ANTIQUE WHITE '}),frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.058692658120563616,0.04868100434368047,0.031359254158279476,0.5342960288808664,10.975452049198037,1.0,0.028502036613370165,2.0427547426108563,0.9655587917686961,0.41254355400696857,0.5104649720593014,0.589237241861543
673,frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.04868100434368047,0.058692658120563616,0.031359254158279476,0.6441784548422198,10.975452049198038,1.0,0.028502036613370165,2.6454478507253887,0.9553972787866657,0.41254355400696857,0.6219921705408793,0.589237241861543
674,"frozenset({'HAND WARMER BIRD DESIGN', 'HAND WARMER SCOTTY DOG DESIGN'})",frozenset({'HAND WARMER OWL DESIGN'}),0.016421231062612566,0.03225977328106791,0.011865663735565208,0.7225806451612903,22.398813496477565,1.0,0.011335918544489296,3.4883659335217314,0.9713047985781991,0.32230215827338127,0.713332827158292,0.5451983685576567
675,"frozenset({'HAND WARMER BIRD DESIGN', 'HAND WARMER OWL DESIGN'})",frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),0.018540099586820638,0.03167708443691069,0.011865663735565208,0.64,20.20387959866221,1.0,0.011278367435484757,2.6897858765641374,0.9684598985319517,0.3093922651933702,0.6282231947483589,0.5072909698996655
676,"frozenset({'HAND WARMER SCOTTY DOG DESIGN', 'HAND WARMER OWL DESIGN'})",frozenset({'HAND WARMER BIRD DESIGN'}),0.019016845004767455,0.030988452166543067,0.011865663735565208,0.6239554317548747,20.135095112253886,1.0,0.011276361143776408,2.576852930905267,0.9687581962154698,0.311111111111111,0.6119297349078076,0.5034307073304287
677,frozenset({'HAND WARMER BIRD DESIGN'}),"frozenset({'HAND WARMER SCOTTY DOG DESIGN', 'HAND WARMER OWL DESIGN'})",0.030988452166543067,0.019016845004767455,0.011865663735565208,0.3829059829059829,20.135095112253886,1.0,0.011276361143776408,1.5896818439673437,0.9807266733567095,0.311111111111111,0.3709433093201115,0.5034307073304287
678,frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),"frozenset({'HAND WARMER BIRD DESIGN', 'HAND WARMER OWL DESIGN'})",0.03167708443691069,0.018540099586820638,0.011865663735565208,0.3745819397993311,20.203879598662205,1.0,0.011278367435484757,1.5692861509280247,0.9815987417943107,0.3093922651933702,0.36276758740996184,0.5072909698996655
679,frozenset({'HAND WARMER OWL DESIGN'}),"frozenset({'HAND WARMER BIRD DESIGN', 'HAND WARMER SCOTTY DOG DESIGN'})",0.03225977328106791,0.016421231062612566,0.011865663735565208,0.367816091954023,22.398813496477565,1.0,0.011335918544489296,1.5558427799555037,0.9872016804422792,0.32230215827338127,0.35726153510922265,0.5451983685576567
680,"frozenset({'HEART OF WICKER SMALL', 'WHITE HANGING HEART T-LIGHT HOLDER'})",frozenset({'HEART OF WICKER LARGE'}),0.02182434579934315,0.05720945015361797,0.012448352579722427,0.5703883495145631,9.970177094570298,1.0,0.011199793756579583,2.1945181160266065,0.9197743524038428,0.1869530628480509,0.544319095523987,0.3939904710535778
681,"frozenset({'HEART OF WICKER SMALL', 'HEART OF WICKER LARGE'})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.028710668503019388,0.16972136878906663,0.012448352579722427,0.4335793357933579,2.554653776874847,1.0,0.007575538622540835,1.465833935232332,0.6265460807248153,0.06693249786385645,0.3177944813772496,0.253462576760599
682,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'HEART OF WICKER LARGE'})",frozenset({'HEART OF WICKER SMALL'}),0.022777836635236783,0.053395486810043434,0.012448352579722427,0.5465116279069767,10.23516519010705,1.0,0.011232118904104318,2.087384311136827,0.9233290583307192,0.19534497090606817,0.5209315339467212,0.38982327427094865
683,frozenset({'HEART OF WICKER SMALL'}),"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'HEART OF WICKER LARGE'})",0.053395486810043434,0.022777836635236783,0.012448352579722427,0.23313492063492064,10.23516519010705,1.0,0.011232118904104318,1.2743078145817353,0.9531938706259154,0.19534497090606817,0.21526024673384822,0.38982327427094865
684,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),"frozenset({'HEART OF WICKER SMALL', 'HEART OF WICKER LARGE'})",0.16972136878906663,0.028710668503019388,0.012448352579722427,0.0733458177278402,2.554653776874847,1.0,0.007575538622540835,1.048168076159086,0.7329557825807205,0.06693249786385645,0.04595453463493496,0.253462576760599
685,frozenset({'HEART OF WICKER LARGE'}),"frozenset({'HEART OF WICKER SMALL', 'WHITE HANGING HEART T-LIGHT HOLDER'})",0.05720945015361797,0.02182434579934315,0.012448352579722427,0.2175925925925926,9.9701770945703,1.0,0.011199793756579583,1.2502126704576442,0.9542956057697135,0.1869530628480509,0.20013608593972507,0.3939904710535778
686,"frozenset({'HOME BUILDING BLOCK WORD', 'WHITE HANGING HEART T-LIGHT HOLDER'})",frozenset({'LOVE BUILDING BLOCK WORD'}),0.026379913126390507,0.05678567644877636,0.011971607161775612,0.45381526104417674,7.991720613798478,1.0,0.010473605950233573,1.7269144600312847,0.8985748264273402,0.1681547619047619,0.42093252263236935,0.3323180782832824
687,"frozenset({'HOME BUILDING BLOCK WORD', 'LOVE BUILDING BLOCK WORD'})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03051170674859625,0.16972136878906663,0.011971607161775612,0.3923611111111111,2.311795585379387,1.0,0.006793118528313255,1.3664014045071362,0.585294126179933,0.06359032076533484,0.26815063516368226,0.23144897003745318
688,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'LOVE BUILDING BLOCK WORD'})",frozenset({'HOME BUILDING BLOCK WORD'}),0.024049157749761626,0.06849242504502595,0.011971607161775612,0.49779735682819387,7.267918408509392,1.0,0.01032442202720406,1.854844030831396,0.8836603084088089,0.148586456278764,0.4608711118682197,0.33629233657341634
689,frozenset({'HOME BUILDING BLOCK WORD'}),"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'LOVE BUILDING BLOCK WORD'})",0.06849242504502595,0.024049157749761626,0.011971607161775612,0.17478731631863884,7.267918408509392,1.0,0.01032442202720406,1.1826658285187988,0.9258207291512025,0.148586456278764,0.1544526138440764,0.33629233657341634
690,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),"frozenset({'HOME BUILDING BLOCK WORD', 'LOVE BUILDING BLOCK WORD'})",0.16972136878906663,0.03051170674859625,0.011971607161775612,0.07053682896379526,2.311795585379387,1.0,0.006793118528313255,1.0430626230951974,0.6834281674968185,0.06359032076533484,0.04128479167186793,0.23144897003745318
691,frozenset({'LOVE BUILDING BLOCK WORD'}),"frozenset({'HOME BUILDING BLOCK WORD', 'WHITE HANGING HEART T-LIGHT HOLDER'})",0.05678567644877636,0.026379913126390507,0.011971607161775612,0.21082089552238806,7.991720613798478,1.0,0.010473605950233573,1.2337124505065122,0.9275415764199998,0.1681547619047619,0.18943834960128628,0.3323180782832824
692,"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.02362538404492001,0.05016421231062613,0.010912172899671575,0.4618834080717489,9.207428698604515,1.0,0.009727024118522129,1.7651115054560864,0.912961101840615,0.17354675652906487,0.4334635534871717,0.3397062235712493
693,"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO  BAG BAROQUE BLACK WHITE'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.019864392414450684,0.059911007521983264,0.010912172899671575,0.5493333333333332,9.169155319776007,1.0,0.009722077136309792,2.0859962850843563,0.9089953400366984,0.1584615384615384,0.520612760842208,0.36573651635720594
694,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO  BAG BAROQUE BLACK WHITE'})",frozenset({'JUMBO BAG STRAWBERRY'}),0.019387646996503867,0.053978175654200655,0.010912172899671575,0.5628415300546448,10.42720549987398,1.0,0.009865663084572653,2.164024923191016,0.921971893329753,0.17472434266327397,0.5378981132410317,0.38250025472310256
695,frozenset({'JUMBO BAG STRAWBERRY'}),"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO  BAG BAROQUE BLACK WHITE'})",0.053978175654200655,0.019387646996503867,0.010912172899671575,0.20215897939156036,10.42720549987398,1.0,0.009865663084572653,1.229082395707949,0.955683055564163,0.17472434266327397,0.18638489698324742,0.38250025472310256
696,frozenset({'JUMBO STORAGE BAG SUKI'}),"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO  BAG BAROQUE BLACK WHITE'})",0.059911007521983264,0.019864392414450684,0.010912172899671575,0.18213969938107866,9.169155319776008,1.0,0.009722077136309792,1.1984144564100068,0.9477174044457672,0.1584615384615384,0.1655641379730856,0.36573651635720594
697,frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO STORAGE BAG SUKI'})",0.05016421231062613,0.02362538404492001,0.010912172899671575,0.21752903907074972,9.207428698604515,1.0,0.009727024118522129,1.2478093944797042,0.938469635219799,0.17354675652906487,0.19859555119236183,0.3397062235712493
698,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG STRAWBERRY'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.021082741815870325,0.059911007521983264,0.010382455768619557,0.49246231155778897,8.219897009361574,1.0,0.00911936746510492,1.8522545495358944,0.8972606899902819,0.14703675918979744,0.460117401115002,0.33288013897960184
699,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG STRAWBERRY'}),0.020182222693081894,0.053978175654200655,0.010382455768619557,0.5144356955380578,9.530438724600055,1.0,0.009293056207000189,1.9482935950040519,0.9135096921398175,0.1627906976744186,0.48673033542569316,0.35339056612035374
700,"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.02362538404492001,0.062188791185506936,0.010382455768619557,0.4394618834080718,7.066577031497086,1.0,0.00891322169357262,1.6730551965250557,0.8792616656037416,0.13764044943820225,0.4022910887357422,0.30320623983010064
701,frozenset({'JUMBO BAG RED RETROSPOT'}),"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO STORAGE BAG SUKI'})",0.062188791185506936,0.02362538404492001,0.010382455768619557,0.1669505962521295,7.066577031497086,1.0,0.00891322169357262,1.1720488743673456,0.9154174774292908,0.13764044943820225,0.14679325933418513,0.30320623983010064
702,frozenset({'JUMBO BAG STRAWBERRY'}),"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI'})",0.053978175654200655,0.020182222693081894,0.010382455768619557,0.19234543670264967,9.530438724600055,1.0,0.009293056207000189,1.2131644168599631,0.9461441724346382,0.1627906976744186,0.17570942066673625,0.35339056612035374
703,frozenset({'JUMBO STORAGE BAG SUKI'}),"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG STRAWBERRY'})",0.059911007521983264,0.021082741815870325,0.010382455768619557,0.17329796640141468,8.219897009361574,1.0,0.00911936746510492,1.1841234427874339,0.934320028794749,0.14703675918979744,0.155493452907246,0.33288013897960184
704,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG STRAWBERRY'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.01774552389024261,0.059911007521983264,0.01048839919482996,0.5910447761194029,9.86537867690724,1.0,0.009425246979560101,2.298757755329456,0.9148702687774036,0.15615141955835957,0.5649824355430263,0.38305554455837515
705,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG STRAWBERRY'}),0.019917364127555886,0.053978175654200655,0.01048839919482996,0.526595744680851,9.755715866619338,1.0,0.009413296215384073,1.9983382356967445,0.9157350174537505,0.16541353383458643,0.4995842134545666,0.3604519449606414
706,"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.02362538404492001,0.05366034537556945,0.01048839919482996,0.4439461883408072,8.273263715200155,1.0,0.009220652927349084,1.7018850240423227,0.9004010372825476,0.15701823949246627,0.4124162408898829,0.3197026104586563
707,frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO STORAGE BAG SUKI'})",0.05366034537556945,0.02362538404492001,0.01048839919482996,0.1954590325765054,8.273263715200155,1.0,0.009220652927349084,1.2135797373772959,0.9289779971559987,0.15701823949246627,0.17599151567812873,0.3197026104586563
708,frozenset({'JUMBO BAG STRAWBERRY'}),"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI'})",0.053978175654200655,0.019917364127555886,0.01048839919482996,0.1943081452404318,9.755715866619338,1.0,0.009413296215384073,1.216448484718661,0.9487053750450356,0.16541353383458643,0.17793477277315273,0.3604519449606414
709,frozenset({'JUMBO STORAGE BAG SUKI'}),"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG STRAWBERRY'})",0.059911007521983264,0.01774552389024261,0.01048839919482996,0.17506631299734746,9.86537867690724,1.0,0.009425246979560101,1.190707194512471,0.9559046257924941,0.15615141955835957,0.16016296482575232,0.38305554455837515
710,"frozenset({'LUNCH BAG SUKI  DESIGN ', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.02007627926687149,0.05678567644877636,0.010382455768619557,0.5171503957783642,9.10705706297011,1.0,0.009242410669875717,1.9534329433110043,0.9084329985845898,0.15617529880478087,0.48808071276558235,0.3499931083369433
711,"frozenset({'LUNCH BAG SUKI  DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG CARS BLUE'}),0.021930289225553554,0.045502701557368366,0.010382455768619557,0.4734299516908213,10.404436121093509,1.0,0.009384568362922422,1.812669181446099,0.9241541178863225,0.18198700092850512,0.44832735601416973,0.35080112252759926
712,"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SUKI  DESIGN '}),0.01912278843097786,0.05450789278525268,0.010382455768619557,0.5429362880886426,9.96069120168843,1.0,0.009340112867068746,2.068622125481962,0.9171437057838742,0.1641541038525963,0.5165864332196423,0.3667062392824165
713,frozenset({'LUNCH BAG SUKI  DESIGN '}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})",0.05450789278525268,0.01912278843097786,0.010382455768619557,0.19047619047619047,9.96069120168843,1.0,0.009340112867068746,1.2116718495852628,0.9514678693484229,0.1641541038525963,0.1746940391969284,0.3667062392824165
714,frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG SUKI  DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",0.045502701557368366,0.021930289225553554,0.010382455768619557,0.2281722933643772,10.404436121093509,1.0,0.009384568362922422,1.267212491033559,0.9469771703564605,0.18198700092850512,0.21086636450025525,0.35080112252759926
715,frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG SUKI  DESIGN ', 'LUNCH BAG CARS BLUE'})",0.05678567644877636,0.02007627926687149,0.010382455768619557,0.1828358208955224,9.10705706297011,1.0,0.009242410669875717,1.1991760600752441,0.9437887251946719,0.15617529880478087,0.1660940930247944,0.3499931083369433
716,"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG WOODLAND'}),0.01912278843097786,0.04386057845110711,0.011441890030723594,0.5983379501385041,13.641816211008068,1.0,0.010603153468542766,2.380457456407933,0.9447624705225828,0.22199383350462484,0.5799126771587081,0.4296037576779477
717,"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.018751986439241444,0.05678567644877636,0.011441890030723594,0.6101694915254238,10.745130280799392,1.0,0.010377045796012986,2.419549786500965,0.9242664171405264,0.17851239669421487,0.5866999697302567,0.4058310144194283
718,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG CARS BLUE'}),0.02012925097997669,0.045502701557368366,0.011441890030723594,0.5684210526315789,12.49202867471356,1.0,0.01052595473080835,2.211640081757317,0.9388472427449613,0.2111436950146628,0.5478468633985764,0.40993811653697687
719,frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG WOODLAND'})",0.045502701557368366,0.02012925097997669,0.011441890030723594,0.25145518044237486,12.492028674713561,1.0,0.01052595473080835,1.3090341732631416,0.9638046670900882,0.2111436950146628,0.23607800283226035,0.40993811653697687
720,frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG WOODLAND'})",0.05678567644877636,0.018751986439241444,0.011441890030723594,0.20149253731343283,10.745130280799394,1.0,0.010377045796012986,1.228852652496651,0.9615360615023649,0.17851239669421487,0.1862327855432404,0.4058310144194283
721,frozenset({'LUNCH BAG WOODLAND'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})",0.04386057845110711,0.01912278843097786,0.011441890030723594,0.2608695652173913,13.641816211008068,1.0,0.010603153468542766,1.327069168593383,0.9692059095106188,0.22199383350462484,0.24645977491893462,0.4296037576779477
722,"frozenset({'LUNCH BAG RED SPOTTY', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG PINK RETROSPOT'}),0.0232545820531836,0.03967581311579616,0.010223540629303952,0.43963553530751714,11.080693772410292,1.0,0.009300896177675893,1.7137492603340063,0.9314125528594918,0.19396984924623117,0.4164840661666561,0.3486562189221164
723,"frozenset({'LUNCH BAG RED SPOTTY', 'LUNCH BAG PINK RETROSPOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.02087085496344952,0.05678567644877636,0.010223540629303952,0.48984771573604063,8.626254829911357,1.0,0.00903837501214017,1.8488877785033935,0.9029195394308256,0.1516103692065986,0.459134290557395,0.33494251458443824
724,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG PINK RETROSPOT'})",frozenset({'LUNCH BAG RED SPOTTY'}),0.015838542218455345,0.05853374298124801,0.010223540629303952,0.6454849498327759,11.0275700298128,1.0,0.009296451469891241,2.6556453853642155,0.9239522476069839,0.15937241948802644,0.6234437001599699,0.41007279165846944
725,frozenset({'LUNCH BAG RED SPOTTY'}),"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG PINK RETROSPOT'})",0.05853374298124801,0.015838542218455345,0.010223540629303952,0.1746606334841629,11.027570029812802,1.0,0.009296451469891241,1.1924324680357532,0.9658531935120775,0.15937241948802644,0.16137808487615196,0.41007279165846944
726,frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG RED SPOTTY', 'LUNCH BAG PINK RETROSPOT'})",0.05678567644877636,0.02087085496344952,0.010223540629303952,0.18003731343283583,8.626254829911357,1.0,0.00903837501214017,1.194114270169718,0.9373000542985161,0.1516103692065986,0.1625592081251393,0.33494251458443824
727,frozenset({'LUNCH BAG PINK RETROSPOT'}),"frozenset({'LUNCH BAG RED SPOTTY', 'LUNCH BAG  BLACK SKULL.'})",0.03967581311579616,0.0232545820531836,0.010223540629303952,0.25767690253671566,11.080693772410292,1.0,0.009300896177675893,1.3157955360470601,0.9473394043894405,0.19396984924623117,0.24000350160464876,0.3486562189221164
728,"frozenset({'LUNCH BAG SUKI  DESIGN ', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.02357241233181481,0.05678567644877636,0.011388918317618391,0.48314606741573035,8.508238302867683,1.0,0.01005034293782681,1.8249146694795415,0.9037709164175979,0.16513056835637477,0.4520291733502279,0.3418528844541338
729,"frozenset({'LUNCH BAG SUKI  DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.021930289225553554,0.04735671151605043,0.011388918317618391,0.5193236714975845,10.966210593435571,1.0,0.010350371937300302,1.9818810122228898,0.9291881625085646,0.19670631290027443,0.49542884066566956,0.3799079207599779
730,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SUKI  DESIGN '}),0.019970335840661088,0.05450789278525268,0.011388918317618391,0.5702917771883289,10.462554100837,1.0,0.010300377392730148,2.200311879135554,0.9228506818613199,0.1805205709487825,0.5455189741588478,0.3896162481665648
731,frozenset({'LUNCH BAG SUKI  DESIGN '}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",0.05450789278525268,0.019970335840661088,0.011388918317618391,0.20894071914480075,10.462554100836998,1.0,0.010300377392730148,1.2388827081326286,0.956561177943654,0.1805205709487825,0.19282108513137391,0.3896162481665648
732,frozenset({'LUNCH BAG SPACEBOY DESIGN '}),"frozenset({'LUNCH BAG SUKI  DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",0.04735671151605043,0.021930289225553554,0.011388918317618391,0.24049217002237136,10.966210593435571,1.0,0.010350371937300302,1.2877677782508912,0.9539885583050567,0.19670631290027443,0.22346247756078458,0.3799079207599779
733,frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG SUKI  DESIGN ', 'LUNCH BAG SPACEBOY DESIGN '})",0.05678567644877636,0.02357241233181481,0.011388918317618391,0.2005597014925373,8.508238302867683,1.0,0.01005034293782681,1.2213890011438675,0.935595265771402,0.16513056835637477,0.1812600252143503,0.3418528844541338
734,"frozenset({'LUNCH BAG SUKI  DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG WOODLAND'}),0.021930289225553554,0.04386057845110711,0.010011653776883145,0.4565217391304348,10.408475110270953,1.0,0.009049778605850285,1.759296535649963,0.9241922505570686,0.17948717948717952,0.4315909912079971,0.3423913043478261
735,"frozenset({'LUNCH BAG SUKI  DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.01801038245576862,0.05678567644877636,0.010011653776883145,0.5558823529411765,9.7891297190518,1.0,0.00898892202603115,2.1237938411087156,0.9143129998669969,0.15453802125919872,0.529144505156887,0.3660941615452151
736,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG SUKI  DESIGN '}),0.02012925097997669,0.05450789278525268,0.010011653776883145,0.4973684210526316,9.12470461868958,1.0,0.008914450722619134,1.8810837735162516,0.9086988383128507,0.15491803278688526,0.468391565501237,0.3405209452201934
737,frozenset({'LUNCH BAG SUKI  DESIGN '}),"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG WOODLAND'})",0.05450789278525268,0.02012925097997669,0.010011653776883145,0.1836734693877551,9.124704618689583,1.0,0.008914450722619134,1.2003416675495286,0.9417396555051327,0.15491803278688526,0.166903868261544,0.3405209452201934
738,frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG SUKI  DESIGN ', 'LUNCH BAG WOODLAND'})",0.05678567644877636,0.01801038245576862,0.010011653776883145,0.17630597014925373,9.7891297190518,1.0,0.00898892202603115,1.192177655727538,0.9519001680070983,0.15453802125919872,0.16119884046162541,0.3660941615452151
739,frozenset({'LUNCH BAG WOODLAND'}),"frozenset({'LUNCH BAG SUKI  DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",0.04386057845110711,0.021930289225553554,0.010011653776883145,0.2282608695652174,10.408475110270953,1.0,0.009049778605850285,1.267357935088015,0.9453897902651366,0.17948717948717952,0.21095692675759173,0.3423913043478261
740,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG SUKI  DESIGN '}),0.016527174488822967,0.05450789278525268,0.011230003178302786,0.6794871794871795,12.465849343400365,1.0,0.01032914172322286,2.949935374510012,0.9352376732473033,0.18777679362267494,0.661009522906548,0.44275622336846826
741,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG SUKI  DESIGN '})",frozenset({'LUNCH BAG CARS BLUE'}),0.02357241233181481,0.045502701557368366,0.011230003178302786,0.4764044943820225,10.469806804358347,1.0,0.010157394734980988,1.8229669433775584,0.9263229196201644,0.19413919413919412,0.45144370081268775,0.36160154870439887
742,"frozenset({'LUNCH BAG SUKI  DESIGN ', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.02007627926687149,0.04735671151605043,0.011230003178302786,0.5593667546174143,11.811773594706429,1.0,0.01027925661274589,2.1619868642839335,0.9340917969048813,0.1998114985862394,0.537462499647884,0.39825160997089953
743,frozenset({'LUNCH BAG SPACEBOY DESIGN '}),"frozenset({'LUNCH BAG SUKI  DESIGN ', 'LUNCH BAG CARS BLUE'})",0.04735671151605043,0.02007627926687149,0.011230003178302786,0.2371364653243848,11.811773594706429,1.0,0.01027925661274589,1.2845334403745117,0.9608409781440946,0.1998114985862394,0.2215072270065266,0.39825160997089953
744,frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG SUKI  DESIGN '})",0.045502701557368366,0.02357241233181481,0.011230003178302786,0.2467986030267753,10.469806804358347,1.0,0.010157394734980988,1.2963698575069103,0.9476058814228586,0.19413919413919412,0.22861520251394046,0.36160154870439887
745,frozenset({'LUNCH BAG SUKI  DESIGN '}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG CARS BLUE'})",0.05450789278525268,0.016527174488822967,0.011230003178302786,0.20602526724975703,12.465849343400365,1.0,0.01032914172322286,1.2386701804785816,0.9728064676737875,0.18777679362267494,0.19268259157281664,0.44275622336846826
746,"frozenset({'LUNCH BAG SUKI  DESIGN ', 'LUNCH BAG RED SPOTTY'})",frozenset({'LUNCH BAG PINK RETROSPOT'}),0.019970335840661088,0.03967581311579616,0.010700286047250767,0.5358090185676392,13.50467643861134,1.0,0.009907946734577011,2.0688126768876844,0.9448199481858351,0.21861471861471862,0.5166309588239778,0.4027509712330853
